,0
2005-06-14,1802.72998046875
2005-06-15,1806.780029296875
2005-06-16,1813.3499755859375
2005-06-17,1822.3499755859375
2005-06-20,1821.06005859375
2005-06-21,1817.3599853515625
2005-06-22,1817.800048828125
2005-06-23,1798.489990234375
2005-06-24,1784.77001953125
2005-06-27,1783.449951171875
2005-06-28,1800.0699462890625
2005-06-29,1797.72998046875
2005-06-30,1784.989990234375
2005-07-01,1789.8499755859375
2005-07-05,1805.6800537109375
2005-07-06,1791.050048828125
2005-07-07,1795.550048828125
2005-07-08,1816.52001953125
2005-07-11,1827.9100341796875
2005-07-12,1832.1500244140625
2005-07-13,1833.97998046875
2005-07-14,1838.800048828125
2005-07-15,1840.9300537109375
2005-07-18,1830.75
2005-07-19,1843.0699462890625
2005-07-20,1852.02001953125
2005-07-21,1839.800048828125
2005-07-22,1849.81005859375
2005-07-25,1842.8499755859375
2005-07-26,1846.0400390625
2005-07-27,1854.719970703125
2005-07-28,1865.6400146484375
2005-07-29,1851.3699951171875
2005-08-01,1853.1300048828125
2005-08-02,1866.280029296875
2005-08-03,1868.06005859375
2005-08-04,1854.300048828125
2005-08-05,1840.18994140625
2005-08-08,1835.3699951171875
2005-08-09,1847.760009765625
2005-08-10,1845.1600341796875
2005-08-11,1858.4300537109375
2005-08-12,1847.31005859375
2005-08-15,1852.780029296875
2005-08-16,1830.989990234375
2005-08-17,1832.8199462890625
2005-08-18,1831.0899658203125
2005-08-19,1832.2900390625
2005-08-22,1835.3199462890625
2005-08-23,1829.1099853515625
2005-08-24,1817.219970703125
2005-08-25,1821.4599609375
2005-08-26,1810.52001953125
2005-08-29,1821.56005859375
2005-08-30,1815.969970703125
2005-08-31,1834.47998046875
2005-09-01,1836.3699951171875
2005-09-02,1831.06005859375
2005-09-06,1854.22998046875
2005-09-07,1859.0
2005-09-08,1852.0
2005-09-09,1866.739990234375
2005-09-12,1865.449951171875
2005-09-13,1851.8699951171875
2005-09-14,1845.8399658203125
2005-09-15,1846.760009765625
2005-09-16,1862.1099853515625
2005-09-19,1851.739990234375
2005-09-20,1837.199951171875
2005-09-21,1820.489990234375
2005-09-22,1827.5400390625
2005-09-23,1828.5400390625
2005-09-26,1829.050048828125
2005-09-27,1829.1300048828125
2005-09-28,1831.3199462890625
2005-09-29,1847.6199951171875
2005-09-30,1849.3299560546875
2005-10-03,1846.1700439453125
2005-10-04,1827.9599609375
2005-10-05,1801.4000244140625
2005-10-06,1794.0400390625
2005-10-07,1800.7099609375
2005-10-10,1787.800048828125
2005-10-11,1784.219970703125
2005-10-12,1773.5999755859375
2005-10-13,1772.3599853515625
2005-10-14,1787.010009765625
2005-10-17,1792.3299560546875
2005-10-18,1774.3199462890625
2005-10-19,1801.010009765625
2005-10-20,1774.02001953125
2005-10-21,1776.72998046875
2005-10-24,1806.5899658203125
2005-10-25,1802.300048828125
2005-10-26,1794.56005859375
2005-10-27,1776.010009765625
2005-10-28,1805.56005859375
2005-10-31,1818.5
2005-11-01,1812.1099853515625
2005-11-02,1830.4300537109375
2005-11-03,1838.8599853515625
2005-11-04,1839.1600341796875
2005-11-07,1843.27001953125
2005-11-08,1837.800048828125
2005-11-09,1841.0
2005-11-10,1856.9000244140625
2005-11-11,1862.56005859375
2005-11-14,1861.25
2005-11-15,1854.280029296875
2005-11-16,1857.969970703125
2005-11-17,1875.489990234375
2005-11-18,1883.989990234375
2005-11-21,1893.9300537109375
2005-11-22,1903.6600341796875
2005-11-23,1910.3900146484375
2005-11-25,1914.4100341796875
2005-11-28,1898.3699951171875
2005-11-29,1898.739990234375
2005-11-30,1887.280029296875
2005-12-01,1910.22998046875
2005-12-02,1910.8599853515625
2005-12-05,1906.4200439453125
2005-12-06,1908.8900146484375
2005-12-07,1899.68994140625
2005-12-08,1897.5699462890625
2005-12-09,1902.9200439453125
2005-12-12,1904.5899658203125
2005-12-13,1915.300048828125
2005-12-14,1923.43994140625
2005-12-15,1920.8499755859375
2005-12-16,1915.4000244140625
2005-12-19,1904.2099609375
2005-12-20,1903.81005859375
2005-12-21,1908.6500244140625
2005-12-22,1917.1600341796875
2005-12-23,1918.25
2005-12-27,1899.9300537109375
2005-12-28,1902.739990234375
2005-12-29,1897.199951171875
2005-12-30,1887.93994140625
2006-01-03,1918.9599609375
2006-01-04,1926.3900146484375
2006-01-05,1926.43994140625
2006-01-06,1945.02001953125
2006-01-09,1952.1300048828125
2006-01-10,1951.530029296875
2006-01-11,1958.56005859375
2006-01-12,1946.280029296875
2006-01-13,1948.6400146484375
2006-01-17,1941.5699462890625
2006-01-18,1934.2099609375
2006-01-19,1944.97998046875
2006-01-20,1909.3499755859375
2006-01-23,1912.9100341796875
2006-01-24,1917.5400390625
2006-01-25,1914.280029296875
2006-01-26,1928.1700439453125
2006-01-27,1943.3399658203125
2006-01-30,1945.6600341796875
2006-01-31,1937.9300537109375
2006-02-01,1941.75
2006-02-02,1924.6700439453125
2006-02-03,1914.5
2006-02-06,1916.0400390625
2006-02-07,1900.5799560546875
2006-02-08,1917.8399658203125
2006-02-09,1915.0999755859375
2006-02-10,1920.0
2006-02-13,1914.02001953125
2006-02-14,1933.4599609375
2006-02-15,1940.68994140625
2006-02-16,1955.06005859375
2006-02-17,1951.8299560546875
2006-02-21,1945.449951171875
2006-02-22,1960.260009765625
2006-02-23,1953.3699951171875
2006-02-24,1956.1400146484375
2006-02-27,1963.5799560546875
2006-02-28,1943.18994140625
2006-03-01,1959.77001953125
2006-03-02,1956.5999755859375
2006-03-03,1953.739990234375
2006-03-06,1940.199951171875
2006-03-07,1936.6800537109375
2006-03-08,1941.1700439453125
2006-03-09,1931.72998046875
2006-03-10,1945.9300537109375
2006-03-13,1950.3900146484375
2006-03-14,1970.6600341796875
2006-03-15,1979.2099609375
2006-03-16,1982.760009765625
2006-03-17,1985.68994140625
2006-03-20,1982.4000244140625
2006-03-21,1970.5
2006-03-22,1982.4000244140625
2006-03-23,1977.2900390625
2006-03-24,1979.239990234375
2006-03-27,1977.18994140625
2006-03-28,1964.469970703125
2006-03-29,1979.510009765625
2006-03-30,1975.5999755859375
2006-03-31,1967.3800048828125
2006-04-03,1971.9300537109375
2006-04-04,1984.469970703125
2006-04-05,1993.2099609375
2006-04-06,1989.8699951171875
2006-04-07,1969.300048828125
2006-04-10,1971.030029296875
2006-04-11,1956.1199951171875
2006-04-12,1958.489990234375
2006-04-13,1960.010009765625
2006-04-17,1954.25
2006-04-18,1988.1800537109375
2006-04-19,1991.8399658203125
2006-04-20,1994.22998046875
2006-04-21,1993.989990234375
2006-04-24,1989.199951171875
2006-04-25,1979.510009765625
2006-04-26,1985.2900390625
2006-04-27,1992.3900146484375
2006-04-28,1993.7900390625
2006-05-01,1985.550048828125
2006-05-02,1997.75
2006-05-03,1989.969970703125
2006-05-04,1996.739990234375
2006-05-05,2017.3399658203125
2006-05-08,2015.8399658203125
2006-05-09,2016.5999755859375
2006-05-10,2013.989990234375
2006-05-11,1988.56005859375
2006-05-12,1966.27001953125
2006-05-15,1971.449951171875
2006-05-16,1967.7900390625
2006-05-17,1935.1800537109375
2006-05-18,1922.3199462890625
2006-05-19,1930.27001953125
2006-05-22,1922.719970703125
2006-05-23,1914.3800048828125
2006-05-24,1917.47998046875
2006-05-25,1939.52001953125
2006-05-26,1950.8699951171875
2006-05-30,1920.0899658203125
2006-05-31,1936.4100341796875
2006-06-01,1960.280029296875
2006-06-02,1964.1099853515625
2006-06-05,1929.22998046875
2006-06-06,1927.1300048828125
2006-06-07,1915.77001953125
2006-06-08,1918.5899658203125
2006-06-09,1910.010009765625
2006-06-12,1885.81005859375
2006-06-13,1866.9200439453125
2006-06-14,1876.6700439453125
2006-06-15,1916.56005859375
2006-06-16,1909.52001953125
2006-06-19,1892.1199951171875
2006-06-20,1892.1300048828125
2006-06-21,1910.6199951171875
2006-06-22,1900.97998046875
2006-06-23,1899.3199462890625
2006-06-26,1908.56005859375
2006-06-27,1891.239990234375
2006-06-28,1901.97998046875
2006-06-29,1943.0899658203125
2006-06-30,1939.030029296875
2006-07-03,1954.489990234375
2006-07-05,1940.550048828125
2006-07-06,1945.9000244140625
2006-07-07,1932.75
2006-07-10,1935.6199951171875
2006-07-11,1943.6600341796875
2006-07-12,1922.6199951171875
2006-07-13,1897.72998046875
2006-07-14,1888.4300537109375
2006-07-17,1885.8199462890625
2006-07-18,1889.47998046875
2006-07-19,1924.739990234375
2006-07-20,1908.4200439453125
2006-07-21,1894.93994140625
2006-07-24,1926.5
2006-07-25,1938.6800537109375
2006-07-26,1937.9599609375
2006-07-27,1930.3199462890625
2006-07-28,1953.8599853515625
2006-07-31,1951.0
2006-08-01,1942.219970703125
2006-08-02,1954.1800537109375
2006-08-03,1957.4100341796875
2006-08-04,1956.050048828125
2006-08-07,1950.6300048828125
2006-08-08,1944.219970703125
2006-08-09,1936.300048828125
2006-08-10,1945.6099853515625
2006-08-11,1938.1300048828125
2006-08-14,1940.5
2006-08-15,1967.260009765625
2006-08-16,1982.81005859375
2006-08-17,1986.0400390625
2006-08-18,1993.4300537109375
2006-08-21,1986.1099853515625
2006-08-22,1988.0999755859375
2006-08-23,1979.3499755859375
2006-08-24,1984.0899658203125
2006-08-25,1982.81005859375
2006-08-28,1993.06005859375
2006-08-29,1997.2099609375
2006-08-30,1998.0799560546875
2006-08-31,1997.4200439453125
2006-09-01,2008.469970703125
2006-09-05,2012.0
2006-09-06,1992.4200439453125
2006-09-07,1982.9300537109375
2006-09-08,1990.43994140625
2006-09-11,1991.489990234375
2006-09-12,2012.3199462890625
2006-09-13,2020.489990234375
2006-09-14,2017.8599853515625
2006-09-15,2023.3499755859375
2006-09-18,2025.3900146484375
2006-09-19,2021.010009765625
2006-09-20,2031.5899658203125
2006-09-21,2021.0799560546875
2006-09-22,2016.0899658203125
2006-09-25,2033.8699951171875
2006-09-26,2049.199951171875
2006-09-27,2049.969970703125
2006-09-28,2053.929931640625
2006-09-29,2048.889892578125
2006-10-02,2041.989990234375
2006-10-03,2046.280029296875
2006-10-04,2071.449951171875
2006-10-05,2076.6298828125
2006-10-06,2071.050048828125
2006-10-09,2072.7099609375
2006-10-10,2077.010009765625
2006-10-11,2071.89990234375
2006-10-12,2091.68994140625
2006-10-13,2095.969970703125
2006-10-16,2101.27001953125
2006-10-17,2093.580078125
2006-10-18,2096.7099609375
2006-10-19,2098.320068359375
2006-10-20,2100.860107421875
2006-10-23,2113.820068359375
2006-10-24,2114.360107421875
2006-10-25,2121.840087890625
2006-10-26,2132.389892578125
2006-10-27,2114.64990234375
2006-10-30,2115.6298828125
2006-10-31,2115.64990234375
2006-11-01,2100.3701171875
2006-11-02,2100.2099609375
2006-11-03,2095.679931640625
2006-11-06,2119.530029296875
2006-11-07,2124.280029296875
2006-11-08,2129.219970703125
2006-11-09,2118.320068359375
2006-11-10,2122.260009765625
2006-11-13,2128.169921875
2006-11-14,2141.949951171875
2006-11-15,2147.60009765625
2006-11-16,2152.570068359375
2006-11-17,2154.800048828125
2006-11-20,2153.760009765625
2006-11-21,2157.419921875
2006-11-22,2162.64990234375
2006-11-24,2154.9599609375
2006-11-27,2125.669921875
2006-11-28,2133.52001953125
2006-11-29,2154.090087890625
2006-11-30,2155.889892578125
2006-12-01,2149.85009765625
2006-12-04,2169.0
2006-12-05,2177.75
2006-12-06,2175.449951171875
2006-12-07,2166.8701171875
2006-12-08,2170.840087890625
2006-12-11,2175.800048828125
2006-12-12,2173.580078125
2006-12-13,2176.52001953125
2006-12-14,2195.590087890625
2006-12-15,2198.070068359375
2006-12-18,2190.969970703125
2006-12-19,2195.800048828125
2006-12-20,2192.760009765625
2006-12-21,2185.2099609375
2006-12-22,2173.89990234375
2006-12-26,2183.3798828125
2006-12-27,2199.14990234375
2006-12-28,2196.0
2006-12-29,2186.1298828125
2007-01-03,2183.919921875
2007-01-04,2186.60009765625
2007-01-05,2173.2900390625
2007-01-08,2178.800048828125
2007-01-09,2177.679931640625
2007-01-10,2182.159912109375
2007-01-11,2196.02001953125
2007-01-12,2206.679931640625
2007-01-16,2208.47998046875
2007-01-17,2206.699951171875
2007-01-18,2200.199951171875
2007-01-19,2206.60009765625
2007-01-22,2195.0
2007-01-23,2202.77001953125
2007-01-24,2221.56005859375
2007-01-25,2196.5400390625
2007-01-26,2193.889892578125
2007-01-29,2191.7099609375
2007-01-30,2204.39990234375
2007-01-31,2219.18994140625
2007-02-01,2231.610107421875
2007-02-02,2235.389892578125
2007-02-05,2233.43994140625
2007-02-06,2235.02001953125
2007-02-07,2239.050048828125
2007-02-08,2236.4599609375
2007-02-09,2220.719970703125
2007-02-12,2213.580078125
2007-02-13,2230.800048828125
2007-02-14,2248.39990234375
2007-02-15,2250.969970703125
2007-02-16,2249.070068359375
2007-02-20,2255.47998046875
2007-02-21,2252.429931640625
2007-02-22,2251.030029296875
2007-02-23,2243.260009765625
2007-02-26,2240.72998046875
2007-02-27,2163.110107421875
2007-02-28,2175.780029296875
2007-03-01,2170.169921875
2007-03-02,2145.429931640625
2007-03-05,2125.340087890625
2007-03-06,2158.360107421875
2007-03-07,2153.64990234375
2007-03-08,2169.139892578125
2007-03-09,2170.6201171875
2007-03-12,2176.5
2007-03-13,2132.760009765625
2007-03-14,2147.179931640625
2007-03-15,2155.179931640625
2007-03-16,2146.929931640625
2007-03-19,2170.330078125
2007-03-20,2184.10009765625
2007-03-21,2221.4599609375
2007-03-22,2220.679931640625
2007-03-23,2223.1201171875
2007-03-26,2225.260009765625
2007-03-27,2211.52001953125
2007-03-28,2194.3798828125
2007-03-29,2202.679931640625
2007-03-30,2200.1201171875
2007-04-02,2205.85009765625
2007-04-03,2226.760009765625
2007-04-04,2229.260009765625
2007-04-05,2236.7099609375
2007-04-09,2238.030029296875
2007-04-10,2243.929931640625
2007-04-11,2229.43994140625
2007-04-12,2243.300048828125
2007-04-13,2251.1201171875
2007-04-16,2275.35009765625
2007-04-17,2280.010009765625
2007-04-18,2281.610107421875
2007-04-19,2278.909912109375
2007-04-20,2300.080078125
2007-04-23,2294.830078125
2007-04-24,2294.02001953125
2007-04-25,2317.5
2007-04-26,2315.909912109375
2007-04-27,2315.699951171875
2007-04-30,2297.580078125
2007-05-01,2303.679931640625
2007-05-02,2318.840087890625
2007-05-03,2329.5400390625
2007-05-04,2334.610107421875
2007-05-07,2340.679931640625
2007-05-08,2338.139892578125
2007-05-09,2346.300048828125
2007-05-10,2313.93994140625
2007-05-11,2336.47998046875
2007-05-14,2332.429931640625
2007-05-15,2329.610107421875
2007-05-16,2350.39990234375
2007-05-17,2348.43994140625
2007-05-18,2363.969970703125
2007-05-21,2367.6298828125
2007-05-22,2366.10009765625
2007-05-23,2363.2900390625
2007-05-24,2340.639892578125
2007-05-25,2353.419921875
2007-05-29,2357.389892578125
2007-05-30,2377.090087890625
2007-05-31,2377.75
2007-06-01,2386.6298828125
2007-06-04,2391.1298828125
2007-06-05,2378.43994140625
2007-06-06,2357.949951171875
2007-06-07,2316.6298828125
2007-06-08,2342.97998046875
2007-06-11,2345.27001953125
2007-06-12,2320.219970703125
2007-06-13,2356.02001953125
2007-06-14,2367.52001953125
2007-06-15,2382.969970703125
2007-06-18,2380.090087890625
2007-06-19,2384.260009765625
2007-06-20,2351.8701171875
2007-06-21,2366.919921875
2007-06-22,2336.409912109375
2007-06-25,2328.909912109375
2007-06-26,2321.4599609375
2007-06-27,2342.840087890625
2007-06-28,2341.89990234375
2007-06-29,2338.25
2007-07-02,2363.280029296875
2007-07-03,2372.219970703125
2007-07-05,2373.070068359375
2007-07-06,2381.590087890625
2007-07-09,2383.800048828125
2007-07-10,2349.97998046875
2007-07-11,2363.719970703125
2007-07-12,2408.7900390625
2007-07-13,2416.280029296875
2007-07-16,2411.64990234375
2007-07-17,2411.409912109375
2007-07-18,2406.68994140625
2007-07-19,2417.5
2007-07-20,2387.9599609375
2007-07-23,2399.639892578125
2007-07-24,2352.1201171875
2007-07-25,2363.1201171875
2007-07-26,2307.97998046875
2007-07-27,2271.409912109375
2007-07-30,2294.75
2007-07-31,2265.75
2007-08-01,2282.300048828125
2007-08-02,2292.7900390625
2007-08-03,2231.97998046875
2007-08-06,2285.929931640625
2007-08-07,2300.10009765625
2007-08-08,2333.239990234375
2007-08-09,2264.5
2007-08-10,2265.360107421875
2007-08-13,2264.580078125
2007-08-14,2223.7099609375
2007-08-15,2193.39990234375
2007-08-16,2200.610107421875
2007-08-17,2254.679931640625
2007-08-20,2254.070068359375
2007-08-21,2256.530029296875
2007-08-22,2283.090087890625
2007-08-23,2280.679931640625
2007-08-24,2307.219970703125
2007-08-27,2287.6201171875
2007-08-28,2234.030029296875
2007-08-29,2283.580078125
2007-08-30,2274.159912109375
2007-08-31,2299.7099609375
2007-09-04,2323.830078125
2007-09-05,2298.159912109375
2007-09-06,2308.35009765625
2007-09-07,2269.320068359375
2007-09-10,2266.510009765625
2007-09-11,2297.409912109375
2007-09-12,2298.139892578125
2007-09-13,2317.6298828125
2007-09-14,2318.110107421875
2007-09-17,2306.25
2007-09-18,2373.6298828125
2007-09-19,2388.14990234375
2007-09-20,2372.610107421875
2007-09-21,2383.56005859375
2007-09-24,2371.030029296875
2007-09-25,2370.27001953125
2007-09-26,2383.530029296875
2007-09-27,2392.919921875
2007-09-28,2385.719970703125
2007-10-01,2417.43994140625
2007-10-02,2416.830078125
2007-10-03,2406.31005859375
2007-10-04,2411.409912109375
2007-10-05,2435.159912109375
2007-10-08,2427.330078125
2007-10-09,2447.030029296875
2007-10-10,2443.02001953125
2007-10-11,2430.550048828125
2007-10-12,2442.1201171875
2007-10-15,2421.669921875
2007-10-16,2405.760009765625
2007-10-17,2410.219970703125
2007-10-18,2408.4599609375
2007-10-19,2346.780029296875
2007-10-22,2355.739990234375
2007-10-23,2376.47998046875
2007-10-24,2370.7099609375
2007-10-25,2368.429931640625
2007-10-26,2401.070068359375
2007-10-29,2410.330078125
2007-10-30,2394.81005859375
2007-10-31,2423.669921875
2007-11-01,2360.2099609375
2007-11-02,2362.2099609375
2007-11-05,2350.68994140625
2007-11-06,2379.050048828125
2007-11-07,2310.409912109375
2007-11-08,2309.179931640625
2007-11-09,2276.260009765625
2007-11-12,2253.530029296875
2007-11-13,2319.860107421875
2007-11-14,2304.06005859375
2007-11-15,2273.72998046875
2007-11-16,2285.669921875
2007-11-19,2245.81005859375
2007-11-20,2256.02001953125
2007-11-21,2220.2099609375
2007-11-23,2257.949951171875
2007-11-26,2205.489990234375
2007-11-27,2238.52001953125
2007-11-28,2303.169921875
2007-11-29,2304.429931640625
2007-11-30,2322.340087890625
2007-12-03,2308.739990234375
2007-12-04,2293.64990234375
2007-12-05,2329.7099609375
2007-12-06,2364.969970703125
2007-12-07,2360.7900390625
2007-12-10,2378.60009765625
2007-12-11,2318.52001953125
2007-12-12,2332.85009765625
2007-12-13,2335.7900390625
2007-12-14,2303.7900390625
2007-12-17,2269.239990234375
2007-12-18,2283.5
2007-12-19,2280.469970703125
2007-12-20,2292.22998046875
2007-12-21,2330.81005859375
2007-12-24,2349.659912109375
2007-12-26,2351.60009765625
2007-12-27,2318.719970703125
2007-12-28,2322.110107421875
2007-12-31,2306.22998046875
2008-01-02,2273.409912109375
2008-01-03,2273.409912109375
2008-01-04,2217.590087890625
2008-01-07,2224.760009765625
2008-01-08,2184.669921875
2008-01-09,2214.60009765625
2008-01-10,2232.25
2008-01-11,2202.030029296875
2008-01-14,2225.97998046875
2008-01-15,2170.510009765625
2008-01-16,2158.580078125
2008-01-17,2095.860107421875
2008-01-18,2083.239990234375
2008-01-22,2060.14990234375
2008-01-23,2104.3701171875
2008-01-24,2125.610107421875
2008-01-25,2091.8798828125
2008-01-28,2128.639892578125
2008-01-29,2141.85009765625
2008-01-30,2131.7900390625
2008-01-31,2167.89990234375
2008-02-01,2194.429931640625
2008-02-04,2171.510009765625
2008-02-05,2102.22998046875
2008-02-06,2087.050048828125
2008-02-07,2104.02001953125
2008-02-08,2095.2099609375
2008-02-11,2107.64990234375
2008-02-12,2123.06005859375
2008-02-13,2152.760009765625
2008-02-14,2123.93994140625
2008-02-15,2125.85009765625
2008-02-19,2124.1201171875
2008-02-20,2141.949951171875
2008-02-21,2115.1298828125
2008-02-22,2132.02001953125
2008-02-25,2161.510009765625
2008-02-26,2176.47998046875
2008-02-27,2175.0
2008-02-28,2155.81005859375
2008-02-29,2097.47998046875
2008-03-03,2098.639892578125
2008-03-04,2091.419921875
2008-03-05,2103.419921875
2008-03-06,2057.43994140625
2008-03-07,2040.1700439453125
2008-03-10,2008.7099609375
2008-03-11,2083.360107421875
2008-03-12,2065.2099609375
2008-03-13,2075.8798828125
2008-03-14,2032.7900390625
2008-03-17,2014.8800048828125
2008-03-18,2100.3798828125
2008-03-19,2049.39990234375
2008-03-20,2098.4599609375
2008-03-24,2130.6201171875
2008-03-25,2135.5400390625
2008-03-26,2116.929931640625
2008-03-27,2093.110107421875
2008-03-28,2076.56005859375
2008-03-31,2088.419921875
2008-04-01,2163.3798828125
2008-04-02,2159.6298828125
2008-04-03,2162.4599609375
2008-04-04,2164.2099609375
2008-04-07,2167.610107421875
2008-04-08,2157.280029296875
2008-04-09,2139.989990234375
2008-04-10,2149.669921875
2008-04-11,2106.010009765625
2008-04-14,2098.919921875
2008-04-15,2108.590087890625
2008-04-16,2156.669921875
2008-04-17,2158.080078125
2008-04-18,2197.239990234375
2008-04-21,2193.8701171875
2008-04-22,2174.590087890625
2008-04-23,2180.909912109375
2008-04-24,2194.9599609375
2008-04-25,2209.25
2008-04-28,2207.02001953125
2008-04-29,2198.5
2008-04-30,2190.1298828125
2008-05-01,2228.090087890625
2008-05-02,2235.300048828125
2008-05-05,2225.3701171875
2008-05-06,2242.469970703125
2008-05-07,2202.77001953125
2008-05-08,2210.949951171875
2008-05-09,2196.5400390625
2008-05-12,2220.81005859375
2008-05-13,2220.4599609375
2008-05-14,2229.739990234375
2008-05-15,2253.760009765625
2008-05-16,2256.639892578125
2008-05-19,2258.739990234375
2008-05-20,2237.7900390625
2008-05-21,2202.02001953125
2008-05-22,2208.199951171875
2008-05-23,2179.050048828125
2008-05-27,2193.97998046875
2008-05-28,2203.10009765625
2008-05-29,2215.1201171875
2008-05-30,2218.5
2008-06-02,2195.27001953125
2008-06-03,2182.64990234375
2008-06-04,2183.010009765625
2008-06-05,2225.739990234375
2008-06-06,2157.239990234375
2008-06-09,2159.030029296875
2008-06-10,2153.77001953125
2008-06-11,2117.840087890625
2008-06-12,2124.93994140625
2008-06-13,2156.9599609375
2008-06-16,2157.139892578125
2008-06-17,2142.550048828125
2008-06-18,2121.780029296875
2008-06-19,2130.300048828125
2008-06-20,2090.820068359375
2008-06-23,2090.93994140625
2008-06-24,2085.080078125
2008-06-25,2097.3701171875
2008-06-26,2036.4000244140625
2008-06-27,2028.8900146484375
2008-06-30,2031.469970703125
2008-07-01,2039.6600341796875
2008-07-02,2002.6400146484375
2008-07-03,2004.8699951171875
2008-07-07,1988.0899658203125
2008-07-08,2022.8299560546875
2008-07-09,1976.969970703125
2008-07-10,1990.780029296875
2008-07-11,1968.8599853515625
2008-07-14,1951.0799560546875
2008-07-15,1929.8499755859375
2008-07-16,1978.469970703125
2008-07-17,2002.300048828125
2008-07-18,2002.8800048828125
2008-07-21,2001.8599853515625
2008-07-22,2028.9100341796875
2008-07-23,2037.1500244140625
2008-07-24,1990.0899658203125
2008-07-25,1998.4100341796875
2008-07-28,1961.22998046875
2008-07-29,2007.2099609375
2008-07-30,2040.81005859375
2008-07-31,2014.3900146484375
2008-08-01,2003.1600341796875
2008-08-04,1985.22998046875
2008-08-05,2042.43994140625
2008-08-06,2050.22998046875
2008-08-07,2013.6600341796875
2008-08-08,2061.77001953125
2008-08-11,2076.590087890625
2008-08-12,2051.659912109375
2008-08-13,2046.3499755859375
2008-08-14,2057.719970703125
2008-08-15,2066.360107421875
2008-08-18,2035.300048828125
2008-08-19,2016.52001953125
2008-08-20,2029.1500244140625
2008-08-21,2034.3499755859375
2008-08-22,2057.639892578125
2008-08-25,2017.27001953125
2008-08-26,2024.719970703125
2008-08-27,2041.239990234375
2008-08-28,2071.860107421875
2008-08-29,2043.530029296875
2008-09-02,2035.239990234375
2008-09-03,2032.1300048828125
2008-09-04,1971.3699951171875
2008-09-05,1980.1800537109375
2008-09-08,2021.1300048828125
2008-09-09,1952.1400146484375
2008-09-10,1964.25
2008-09-11,1992.0
2008-09-12,1996.260009765625
2008-09-15,1902.1700439453125
2008-09-16,1935.489990234375
2008-09-17,1844.31005859375
2008-09-18,1924.8499755859375
2008-09-19,2002.3199462890625
2008-09-22,1925.8599853515625
2008-09-23,1895.780029296875
2008-09-24,1892.050048828125
2008-09-25,1929.239990234375
2008-09-26,1935.7900390625
2008-09-29,1765.719970703125
2008-09-30,1861.43994140625
2008-10-01,1853.260009765625
2008-10-02,1778.9000244140625
2008-10-03,1754.9100341796875
2008-10-06,1687.3399658203125
2008-10-07,1590.510009765625
2008-10-08,1573.3399658203125
2008-10-09,1453.52001953125
2008-10-10,1436.56005859375
2008-10-13,1602.9300537109375
2008-10-14,1594.4100341796875
2008-10-15,1450.5
2008-10-16,1512.2099609375
2008-10-17,1502.8399658203125
2008-10-20,1574.5
2008-10-21,1526.02001953125
2008-10-22,1433.219970703125
2008-10-23,1451.3699951171875
2008-10-24,1401.2900390625
2008-10-27,1356.780029296875
2008-10-28,1503.1600341796875
2008-10-29,1486.72998046875
2008-10-30,1525.3699951171875
2008-10-31,1548.81005859375
2008-11-03,1544.9100341796875
2008-11-04,1608.0
2008-11-05,1524.2099609375
2008-11-06,1448.010009765625
2008-11-07,1490.31005859375
2008-11-10,1471.6400146484375
2008-11-11,1439.219970703125
2008-11-12,1365.1500244140625
2008-11-13,1459.8199462890625
2008-11-14,1399.199951171875
2008-11-17,1363.1400146484375
2008-11-18,1376.8199462890625
2008-11-19,1292.760009765625
2008-11-20,1206.0400390625
2008-11-21,1282.5899658203125
2008-11-24,1365.6300048828125
2008-11-25,1374.7900390625
2008-11-26,1423.9000244140625
2008-11-28,1437.6800537109375
2008-12-01,1309.3900146484375
2008-12-02,1361.7900390625
2008-12-03,1397.719970703125
2008-12-04,1356.81005859375
2008-12-05,1406.3599853515625
2008-12-08,1460.5999755859375
2008-12-09,1426.8800048828125
2008-12-10,1444.0
2008-12-11,1403.199951171875
2008-12-12,1413.0699462890625
2008-12-15,1395.2099609375
2008-12-16,1466.8699951171875
2008-12-17,1452.8800048828125
2008-12-18,1422.18994140625
2008-12-19,1426.3900146484375
2008-12-22,1400.4200439453125
2008-12-23,1387.0799560546875
2008-12-24,1395.760009765625
2008-12-26,1403.219970703125
2008-12-29,1398.25
2008-12-30,1432.6500244140625
2008-12-31,1452.97998046875
2009-01-02,1499.1700439453125
2009-01-05,1492.2099609375
2009-01-06,1503.8699951171875
2009-01-07,1459.5799560546875
2009-01-08,1464.5999755859375
2009-01-09,1433.4100341796875
2009-01-12,1401.0699462890625
2009-01-13,1403.6300048828125
2009-01-14,1356.7900390625
2009-01-15,1358.6400146484375
2009-01-16,1368.9200439453125
2009-01-20,1296.6300048828125
2009-01-21,1353.3299560546875
2009-01-22,1332.8399658203125
2009-01-23,1340.02001953125
2009-01-26,1347.469970703125
2009-01-27,1362.1800537109375
2009-01-28,1408.0699462890625
2009-01-29,1361.5400390625
2009-01-30,1330.510009765625
2009-02-02,1329.81005859375
2009-02-03,1350.8900146484375
2009-02-04,1341.77001953125
2009-02-05,1363.8199462890625
2009-02-06,1401.06005859375
2009-02-09,1403.18994140625
2009-02-10,1334.300048828125
2009-02-11,1345.5
2009-02-12,1348.1500244140625
2009-02-13,1334.8299560546875
2009-02-17,1274.260009765625
2009-02-18,1273.2900390625
2009-02-19,1258.8199462890625
2009-02-20,1244.719970703125
